"YKL116C" 4
"YKL164C" 4
"YLR079W" 4
"YNL078W" 4
"YNL327W" 4
"YIL009W" 4
"YER158C" 4
"YNR067C" 4
"YOL011W" 1
"YOR264W" 4
"YBR067C" 4
"YBR158W" 4
"YDR055W" 4
"YEL066W" 4
"YGR044C" 4
"YGR062C" 4
"YJL218W" 4
"YNL173C" 4
"YNL192W" 4
"YOL006C" 4
"YOR342C" 1
"YGR289C" 4
"YLR194C" 1
"YMR251W-A" 1
"YGL055W" 4
"YLR049C" 4
"YIL159W" 1
"YOR374W" 4
"YBR071W" 1
"YER111C" 1
"YKL163W" 1
"YOR347C" 1
"YDL102W" 1
"YKR077W" 1
"YPR018W" 1
"YDR309C" 1
"YGL028C" 4
"YHR149C" 1
"YJL217W" 4
"YLR457C" 1
"YNL310C" 1
"YDL022W" 1
"YDL103C" 1
"YDL127W" 1
"YDL156W" 1
"YDR279W" 1
"YDR528W" 1
"YGL037C" 1
"YGR238C" 1
"YJL196C" 4
"YJR043C" 1
"YNL274C" 1
"YPL014W" 1
"YBL010C" 1
"YDL105W" 1
"YFR027W" 1
"YGL207W" 1
"YGR041W" 4
"YJR057W" 1
"YKL045W" 1
"YKL108W" 1
"YLR233C" 1
"YMR179W" 1
"YNL082W" 1
"YNL309W" 1
"YOR144C" 1
"YBL035C" 1
"YBR098W" 1
"YCL024W" 1
"YDL227C" 4
"YDR440W" 1
"YGR109C" 1
"YGR152C" 1
"YJL181W" 1
"YLR032W" 1
"YLR382C" 1
"YML020W" 1
"YML102W" 1
"YNL273W" 1
"YNL304W" 1
"YOR033C" 1
"YPR175W" 1
"YAR003W" 1
"YAR008W" 1
"YDL164C" 1
"YDR481C" 1
"YER153C" 4
"YHR159W" 1
"YIL101C" 1
"YJL074C" 1
"YJL078C" 4
"YNL233W" 1
"YPR120C" 1
"YPR174C" 1
"YPR184W" 1
"YDR097C" 1
"YER124C" 4
"YGL126W" 1
"YJL115W" 1
"YJR154W" 1
"YJR155W" 1
"YLL002W" 1
"YLR212C" 1
"YMR011W" 1
"YNL015W" 4
"YNL077W" 1
"YNL262W" 1
"YOR284W" 1
"YPL267W" 1
"YPR135W" 1
"YAR007C" 1
"YBR073W" 1
"YCL061C" 1
"YDR307W" 1
"YER170W" 1
"YFL008W" 1
"YFL054C" 1
"YGL038C" 1
"YGL089C" 1
"YLR103C" 1
"YLR120C" 1
"YLR286C" 1
"YLR313C" 1
"YMR048W" 1
"YNL102W" 1
"YOL017W" 1
"YOR288C" 1
"YOR368W" 1
"YPL153C" 1
"YBR088C" 1
"YCL027W" 1
"YDL003W" 1
"YDR507C" 1
"YDR517W" 1
"YER070W" 1
"YER152C" 1
"YJL073W" 1
"YKL113C" 1
"YOL090W" 1
"YBR070C" 1
"YDL018C" 1
"YEL064C" 1
"YGR221C" 1
"YHR127W" 1
"YHR153C" 1
"YIL026C" 1
"YLR121C" 1
"YLR234W" 1
"YLR386W" 1
"YML027W" 1
"YML060W" 1
"YPL057C" 1
"YPL255W" 1
"YBR275C" 1
"YCL040W" 1
"YCR065W" 1
"YDR400W" 1
"YDR503C" 1
"YER095W" 1
